species,COAD,LUAD,LUSC,OtherCR,OtherLung,OtherPancreatic,PAAD,READ,SARC,SCLC,SKCM,THCA
1302,Chromobacterium vaccinii,0.008,0.00766283524904215,0,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0,0.00578871201157742,0,0.0217391304347826,0.0111524163568773
1303,Gordonia polyisoprenivorans,0.004,0.0114942528735632,0.031496062992126,0,0.00961538461538462,0,0.0128205128205128,0.0210526315789474,0.00868306801736614,0,0.0217391304347826,0.0130111524163569
1304,Streptomyces griseochromogenes,0.004,0.00766283524904215,0,0,0.00961538461538462,0,0,0.0105263157894737,0.00289435600578871,0,0.0144927536231884,0.00371747211895911
1305,Erysipelothrix larvae,0.016,0,0,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
1306,Microbacterium hominis,0.002,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0,0.0105263157894737,0.00144717800289436,0,0,0.00371747211895911
1307,Afipia sp. GAS231,0.01,0.00766283524904215,0,0,0,0.0185185185185185,0.00641025641025641,0.0105263157894737,0.00723589001447178,0.0384615384615385,0.0144927536231884,0.00185873605947955
1308,Ruania alkalisoli,0.01,0.00383141762452107,0,0.0512820512820513,0.00961538461538462,0.00462962962962963,0.00641025641025641,0,0.00723589001447178,0,0,0.00185873605947955
1309,Cytobacillus suaedae,0.004,0,0.0078740157480315,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0,0
1310,Zymoseptoria tritici,0.634,0.731800766283525,0.614173228346457,0.512820512820513,0.682692307692308,0.481481481481481,0.730769230769231,0.663157894736842,0.542691751085383,0.615384615384615,0.77536231884058,0.672862453531598
1311,Nocardia sp. CS682,0.024,0.0153256704980843,0.015748031496063,0.0256410256410256,0.00961538461538462,0.00462962962962963,0.0128205128205128,0.0315789473684211,0.0130246020260492,0,0.0289855072463768,0.00743494423791822
1312,Streptomyces sp. 3214.6,0.014,0.00766283524904215,0.0078740157480315,0,0.0384615384615385,0.00462962962962963,0.0128205128205128,0,0.00578871201157742,0.0769230769230769,0.0072463768115942,0
1313,Halobacterium sp. GSL-19,0.002,0,0,0,0,0.00462962962962963,0,0,0.00289435600578871,0,0,0
1314,Pseudorhodoplanes sinuspersici,0.01,0.0114942528735632,0,0,0,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.0115774240231548,0,0.0072463768115942,0.00371747211895911
1315,Erwinia sp. Ejp617,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0,0,0.0072463768115942,0
1316,Streptomyces sp. INR7,0.002,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0,0.00371747211895911
1317,Gardnerella vaginalis,0.008,0.0229885057471264,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0,0.00723589001447178,0,0.0289855072463768,0.00743494423791822
1318,Streptomyces mirabilis,0.034,0.0306513409961686,0.078740157480315,0.0256410256410256,0.0384615384615385,0.0277777777777778,0.0512820512820513,0.0421052631578947,0.0274963820549928,0.0384615384615385,0.0434782608695652,0.00743494423791822
1319,Conexibacter sp. SYSU D00693,0.002,0.00766283524904215,0,0,0.00961538461538462,0,0.00641025641025641,0.0105263157894737,0.00723589001447178,0,0.0072463768115942,0
1320,Coraliomargarita akajimensis,0.006,0,0,0,0,0,0.00641025641025641,0.0105263157894737,0.00144717800289436,0,0,0
1321,Brachybacterium faecium,0.002,0,0,0,0,0,0,0.0105263157894737,0.00868306801736614,0,0,0.00743494423791822
1322,Caeruleovirus Bcp1,0.002,0.0153256704980843,0.0236220472440945,0.0256410256410256,0.0384615384615385,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00868306801736614,0.0384615384615385,0.0289855072463768,0
1323,Streptomyces pactum,0.006,0.00383141762452107,0.0078740157480315,0.0256410256410256,0.0192307692307692,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.0115774240231548,0,0,0.0111524163568773
1324,Mycobacterium sp. MS1601,0.008,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0,0,0.0072463768115942,0.00557620817843866
1325,Cardiobacterium hominis,0.012,0.0229885057471264,0.031496062992126,0.0256410256410256,0.0192307692307692,0.00462962962962963,0.0192307692307692,0.0421052631578947,0.020260492040521,0.0384615384615385,0.0217391304347826,0.00557620817843866
1326,Rheinheimera sp. F8,0.004,0,0,0,0.00961538461538462,0.00925925925925926,0.0128205128205128,0,0.00578871201157742,0,0,0.00371747211895911
1327,Corynebacterium hindlerae,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0.0384615384615385,0.0144927536231884,0
1328,Corynebacterium hindlerae,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0,0
1329,Lachnoanaerobaculum umeaense,0.028,0.0613026819923372,0.0866141732283465,0,0.0673076923076923,0.0416666666666667,0.0384615384615385,0.0210526315789474,0.0318379160636758,0.0384615384615385,0.0579710144927536,0.0185873605947955
1330,Hirschia baltica,0.004,0.0114942528735632,0.015748031496063,0,0,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.00868306801736614,0.0384615384615385,0.0144927536231884,0.00185873605947955
1331,Amycolatopsis sp. DSM 110486,0.192,0.0459770114942529,0.047244094488189,0.307692307692308,0.0480769230769231,0.0648148148148148,0.0705128205128205,0.2,0.0680173661360347,0,0.101449275362319,0.0669144981412639
1332,Bacillus mojavensis,0.002,0,0,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
1333,Pseudomonas eucalypticola,0.004,0,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0,0
1334,Aquimarina sp. BL5,0.006,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0
1335,Symbiobacterium thermophilum,0.028,0.0191570881226054,0.0078740157480315,0.0256410256410256,0.0192307692307692,0,0.0128205128205128,0.0315789473684211,0.0101302460202605,0.0384615384615385,0.0579710144927536,0.016728624535316
1336,Citrobacter arsenatis,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
1337,Turicibacter sanguinis,0.016,0.00766283524904215,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00434153400868307,0,0,0.00371747211895911
1338,Streptomyces spectabilis,0.006,0.0229885057471264,0.015748031496063,0.0256410256410256,0,0.00462962962962963,0,0.0105263157894737,0.0115774240231548,0.0384615384615385,0.0072463768115942,0.00743494423791822
1339,Synechococcus sp. PCC 7336,0.012,0.0153256704980843,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.0256410256410256,0.0210526315789474,0.0289435600578871,0,0.0144927536231884,0.0185873605947955
1340,Thermaerobacter sp. FW80,0.002,0.00383141762452107,0.0236220472440945,0,0.00961538461538462,0.00462962962962963,0,0,0.0130246020260492,0.0384615384615385,0,0.00557620817843866
1341,Vitreoscilla sp. C1,0.006,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0,0,0.00434153400868307,0.0769230769230769,0.0144927536231884,0.00185873605947955
1342,Synechococcus sp. PCC 6312,0.008,0,0,0,0.00961538461538462,0.00462962962962963,0.0192307692307692,0.0105263157894737,0.020260492040521,0,0.0144927536231884,0.00557620817843866
1343,Amycolatopsis sp. TNS106,0.002,0.00766283524904215,0,0.0256410256410256,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
1344,Streptomyces violaceusniger,0.01,0.00766283524904215,0.031496062992126,0,0,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.0130246020260492,0.0384615384615385,0.036231884057971,0.0148698884758364
1345,Amycolatopsis albispora,0.02,0.0153256704980843,0.031496062992126,0,0.00961538461538462,0.00925925925925926,0.0256410256410256,0.0105263157894737,0.0115774240231548,0,0.0217391304347826,0.0111524163568773
1346,Mycobacterium sp. YC-RL4,0.008,0.0114942528735632,0.015748031496063,0,0,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0.00557620817843866
1347,Pseudomonas extremaustralis,0.008,0.0114942528735632,0.015748031496063,0.0256410256410256,0.0192307692307692,0.00462962962962963,0,0,0.00434153400868307,0,0.0144927536231884,0.00371747211895911
1348,Mycobacterium phage Hlubikazi,0.004,0,0,0,0,0,0,0.0105263157894737,0,0,0,0.00371747211895911
1349,Bacillus paranthracis,0.03,0.053639846743295,0.0236220472440945,0.0256410256410256,0.0769230769230769,0.0277777777777778,0.0192307692307692,0,0.0101302460202605,0.0384615384615385,0.036231884057971,0.0148698884758364
1350,Bacillus tropicus,0.002,0,0,0,0,0,0.00641025641025641,0.0105263157894737,0,0,0,0
1351,Sphingomonas profundi,0.012,0.0268199233716475,0.0236220472440945,0,0,0.00925925925925926,0.0256410256410256,0,0.0144717800289436,0,0.0072463768115942,0.0111524163568773
1352,Aggregatibacter sp. 2125159857,0.008,0,0,0.0256410256410256,0,0,0,0,0.00434153400868307,0,0,0.00185873605947955
1353,Streptomyces sp. NEAU-sy36,0.034,0.0421455938697318,0.0236220472440945,0,0.0288461538461538,0.00925925925925926,0.0705128205128205,0.0315789473684211,0.0289435600578871,0,0.0144927536231884,0.0297397769516729
1354,Corynebacterium choanae,0.002,0.00766283524904215,0,0,0,0,0,0,0.00144717800289436,0,0,0
1355,Ruminococcus champanellensis,0.038,0.00766283524904215,0.0078740157480315,0.0256410256410256,0,0.0231481481481481,0.0256410256410256,0.0421052631578947,0.0115774240231548,0.0384615384615385,0,0.00743494423791822
1356,Pseudomonas sp. Colony2,0.002,0.00383141762452107,0,0,0,0,0,0,0,0,0,0.00371747211895911
1357,Alloactinosynnema sp. L-07,0.014,0.0344827586206897,0.0236220472440945,0,0.0192307692307692,0.0324074074074074,0.0192307692307692,0.0210526315789474,0.0217076700434153,0,0.0144927536231884,0.0204460966542751
1358,Kitasatospora sp. MMS16-BH015,0.042,0.0383141762452107,0.047244094488189,0,0,0.0231481481481481,0.0641025641025641,0.0631578947368421,0.0390738060781476,0,0.0652173913043478,0.0464684014869888
1359,Variibacter gotjawalensis,0.006,0.0191570881226054,0,0,0.00961538461538462,0.00462962962962963,0.0128205128205128,0.0210526315789474,0.00723589001447178,0,0.0072463768115942,0.00929368029739777
1360,Rothia terrae,0.01,0.0114942528735632,0,0,0.00961538461538462,0,0,0.0105263157894737,0.00289435600578871,0,0.0144927536231884,0.00371747211895911
1361,Micromonospora echinaurantiaca,0.04,0.0268199233716475,0.0393700787401575,0,0,0.0138888888888889,0.0576923076923077,0.0421052631578947,0.044862518089725,0,0.0144927536231884,0.0111524163568773
1362,Vescimonas fastidiosa,0.014,0.0114942528735632,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0,0.00434153400868307,0,0,0
1363,Vescimonas coprocola,0.03,0.00383141762452107,0,0,0,0,0,0,0.00578871201157742,0,0,0.00185873605947955
1364,Pusillibacter faecalis,0.006,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0.00578871201157742,0.0384615384615385,0,0.00185873605947955
1365,Corynebacterium matruchotii,0.032,0.130268199233716,0.0393700787401575,0.0512820512820513,0.0576923076923077,0.0555555555555556,0.0769230769230769,0.136842105263158,0.0332850940665702,0,0.0434782608695652,0.050185873605948
1366,Corynebacterium propinquum,0.018,0.0191570881226054,0.0078740157480315,0,0.0192307692307692,0.00925925925925926,0.0192307692307692,0.0315789473684211,0.020260492040521,0,0.0434782608695652,0.0223048327137546
1367,Corynebacterium striatum,0.026,0.0306513409961686,0.031496062992126,0.0256410256410256,0.0576923076923077,0.037037037037037,0.032051282051282,0.0842105263157895,0.0260492040520984,0,0.0507246376811594,0.033457249070632
1368,Corynebacterium urealyticum,0.012,0.0229885057471264,0.0078740157480315,0.0256410256410256,0.0192307692307692,0.00925925925925926,0.0128205128205128,0.0421052631578947,0.0115774240231548,0,0.0144927536231884,0.00929368029739777
1369,Micromonospora inositola,0.008,0.00383141762452107,0.0078740157480315,0.0512820512820513,0,0.00462962962962963,0.0128205128205128,0,0.00868306801736614,0,0,0.00185873605947955
1370,Mollivirus sibericum,0.12,0.0842911877394636,0.102362204724409,0.179487179487179,0.115384615384615,0.0925925925925926,0.0705128205128205,0.168421052631579,0.0434153400868307,0.0384615384615385,0.072463768115942,0.0613382899628253
1371,Streptomyces sp. Tue 6075,0.036,0.0421455938697318,0.0393700787401575,0.0256410256410256,0,0.0185185185185185,0.0128205128205128,0.0421052631578947,0.0159189580318379,0.0384615384615385,0.0434782608695652,0.0353159851301115
1372,Oceanithermus profundus,0.012,0.00383141762452107,0.015748031496063,0.0256410256410256,0,0.00462962962962963,0.00641025641025641,0,0.00289435600578871,0,0.0144927536231884,0.00743494423791822
1373,Micromonospora sagamiensis,0.006,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.0128205128205128,0,0.00144717800289436,0.0384615384615385,0,0
1374,Dinoroseobacter shibae,0.002,0,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0,0
1375,Pseudomonas azotoformans,0.032,0.0268199233716475,0.015748031496063,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0.0421052631578947,0.00434153400868307,0.0769230769230769,0.0072463768115942,0.0148698884758364
1376,Pseudomonas corrugata,0.002,0,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00723589001447178,0,0.0072463768115942,0.00371747211895911
1377,Pseudomonas fulva,0.008,0.00383141762452107,0,0,0,0,0,0,0.00289435600578871,0,0,0
1378,Mycobacterium gallinarum,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00185873605947955
1379,Streptomyces roseochromogenus,0.068,0.0766283524904215,0.062992125984252,0.102564102564103,0.105769230769231,0.0648148148148148,0.0576923076923077,0.0526315789473684,0.0376266280752533,0.0384615384615385,0.0434782608695652,0.0520446096654275
1380,Pseudomonas synxantha,0.022,0.00383141762452107,0.0078740157480315,0.0256410256410256,0.0192307692307692,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00578871201157742,0,0.0072463768115942,0.0111524163568773
1381,Pseudomonas taetrolens,0.012,0,0,0,0.00961538461538462,0,0,0.0105263157894737,0,0,0,0.00743494423791822
1382,Magnetospira sp. QH-2,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00289435600578871,0,0,0.00371747211895911
1383,Pseudomonas oryzihabitans,0.006,0.0153256704980843,0.0078740157480315,0.0512820512820513,0.0192307692307692,0,0.00641025641025641,0,0.0115774240231548,0,0.0072463768115942,0.00929368029739777
1384,Pseudomonas luteola,0.002,0.00383141762452107,0.015748031496063,0,0,0.00462962962962963,0.00641025641025641,0,0.00434153400868307,0,0.0144927536231884,0.00371747211895911
1385,Leptotrichia trevisanii,0.024,0.00766283524904215,0,0,0.00961538461538462,0.0138888888888889,0.0128205128205128,0.0526315789473684,0.00868306801736614,0,0.0217391304347826,0.00743494423791822
1386,Thermothielavioides terrestris,0.648,0.693486590038314,0.677165354330709,0.564102564102564,0.721153846153846,0.574074074074074,0.621794871794872,0.705263157894737,0.463096960926194,0.730769230769231,0.659420289855073,0.533457249070632
1387,Actinomyces trachealis,0.002,0.00766283524904215,0.0078740157480315,0,0,0,0,0,0,0,0,0
1388,Pontibacter sp. SGAir0037,0.002,0,0,0.0256410256410256,0,0.00462962962962963,0,0.0105263157894737,0.00144717800289436,0,0.0217391304347826,0.00371747211895911
1389,Pseudomonas brenneri,0.002,0,0,0,0,0.00462962962962963,0,0,0.00289435600578871,0,0,0.00371747211895911
1390,Talaromyces rugulosus,0.556,0.540229885057471,0.47244094488189,0.512820512820513,0.567307692307692,0.407407407407407,0.467948717948718,0.526315789473684,0.34876989869754,0.538461538461538,0.536231884057971,0.438661710037175
1391,Marinilactibacillus sp. 15R,0.006,0,0,0,0,0,0.00641025641025641,0,0.00434153400868307,0,0.0072463768115942,0.00185873605947955
1392,Mycobacterium phage Estes,0.004,0.00383141762452107,0,0,0,0,0,0,0,0,0,0
1393,Olsenella uli,0.008,0.00766283524904215,0.015748031496063,0,0,0.0138888888888889,0.0128205128205128,0,0.00434153400868307,0,0.0434782608695652,0.00185873605947955
1394,Thioflavicoccus mobilis,0.002,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00578871201157742,0,0,0
1395,Pajaroellobacter abortibovis,0.002,0.00766283524904215,0.015748031496063,0,0.00961538461538462,0.00925925925925926,0.0128205128205128,0,0.0115774240231548,0,0.0289855072463768,0.00557620817843866
1396,Terriglobus albidus,0.002,0,0,0,0,0,0,0,0.00578871201157742,0,0,0.00185873605947955
1397,Lacimicrobium alkaliphilum,0.018,0.0114942528735632,0.0236220472440945,0.0512820512820513,0,0.0138888888888889,0,0.0421052631578947,0.00434153400868307,0,0.0072463768115942,0.00557620817843866
1398,Chitinolyticbacter meiyuanensis,0.004,0,0,0.0256410256410256,0,0.00462962962962963,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
1399,Corynebacterium liangguodongii,0.008,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0,0.00641025641025641,0,0.00434153400868307,0,0.0072463768115942,0.00557620817843866
1400,Rhodoferax sediminis,0.004,0.00383141762452107,0.0078740157480315,0,0,0,0.00641025641025641,0.0105263157894737,0.0173661360347323,0,0,0.0130111524163569
1401,Limnohabitans sp. 103DPR2,0.016,0.0268199233716475,0.0236220472440945,0,0.0288461538461538,0.0138888888888889,0.0384615384615385,0.0315789473684211,0.0506512301013025,0,0.0652173913043478,0.0260223048327138
1402,Nocardia huaxiensis,0.006,0.0268199233716475,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0,0.00578871201157742,0.0384615384615385,0.0144927536231884,0.00557620817843866
1403,Steroidobacter denitrificans,0.004,0.00383141762452107,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00289435600578871,0,0.0144927536231884,0.00743494423791822
1404,Ereboglobus luteus,0.006,0.00383141762452107,0,0,0.0192307692307692,0,0,0,0.00723589001447178,0,0.0072463768115942,0.00929368029739777
1405,Pacificitalea manganoxidans,0.002,0,0,0,0.00961538461538462,0.00462962962962963,0,0,0,0,0,0.00185873605947955
1406,Mycobacterium frederiksbergense,0.004,0.0114942528735632,0,0,0.00961538461538462,0.00462962962962963,0,0.0105263157894737,0.00868306801736614,0,0.0144927536231884,0.016728624535316
1407,Bacteroides sp. CACC 737,0.002,0,0,0,0,0,0,0.0315789473684211,0.00144717800289436,0,0,0.00371747211895911
1408,Aromatoleum aromaticum,0.016,0.00383141762452107,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0,0.00185873605947955
1409,Saccharibacillus brassicae,0.02,0.0153256704980843,0.015748031496063,0,0,0.0138888888888889,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0,0.00185873605947955
1410,Pseudomonas lurida,0.064,0.0574712643678161,0.031496062992126,0.0512820512820513,0.0865384615384615,0.0462962962962963,0.0576923076923077,0.0631578947368421,0.0665701881331404,0.0384615384615385,0.108695652173913,0.0836431226765799
