"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"808","positive regulation of nitric oxide biosynthetic process (GO:0045429)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"SMAD3"
"809","microtubule polymerization or depolymerization (GO:0031109)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"TPPP3"
"810","positive regulation of toll-like receptor signaling pathway (GO:0034123)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"CAV1"
"811","defense response to symbiont (GO:0140546)","2/124",0.127808625420924,0.199829022236413,3.3084643693543,6.80624319809133,"IFITM3;FLNA"
"812","cellular response to oxidative stress (GO:0034599)","2/125",0.129482770614753,0.202122987640742,3.28140036502406,6.70786307963644,"ERO1A;SOD2"
"813","receptor clustering (GO:0043113)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"FLNA"
"814","negative regulation of oxidative stress-induced cell death (GO:1903202)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"SOD2"
"815","cellular response to acid chemical (GO:0071229)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"VEGFA"
"816","response to interferon-beta (GO:0035456)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"IFITM3"
"817","response to ketone (GO:1901654)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"CAV1"
"818","sarcomere organization (GO:0045214)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"TNNT1"
"819","positive regulation of nitric oxide metabolic process (GO:1904407)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"SMAD3"
"820","sulfur compound transport (GO:0072348)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"SLC26A6"
"821","mucosal immune response (GO:0002385)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"DEFB1"
"822","protein localization to cell surface (GO:0034394)","1/28",0.131029255394866,0.202122987640742,7.43471754582866,15.1098341340557,"FLNA"
"823","positive regulation of signal transduction (GO:0009967)","3/252",0.132287323844681,0.203815706725463,2.44081480561421,4.93722899556867,"JAG1;CAV2;FLNA"
"824","establishment of mitotic spindle localization (GO:0040001)","1/29",0.13538019382269,0.207071273543029,7.16883116883117,14.3352837783296,"GJA1"
"825","regulation of T cell mediated cytotoxicity (GO:0001914)","1/29",0.13538019382269,0.207071273543029,7.16883116883117,14.3352837783296,"HLA-A"
"826","positive regulation of leukocyte migration (GO:0002687)","1/29",0.13538019382269,0.207071273543029,7.16883116883117,14.3352837783296,"VEGFA"
"827","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)","1/29",0.13538019382269,0.207071273543029,7.16883116883117,14.3352837783296,"ERO1A"
"828","transition metal ion homeostasis (GO:0055076)","1/29",0.13538019382269,0.207071273543029,7.16883116883117,14.3352837783296,"B2M"
"829","production of miRNAs involved in gene silencing by miRNA (GO:0035196)","1/29",0.13538019382269,0.207071273543029,7.16883116883117,14.3352837783296,"SMAD3"
"830","muscle contraction (GO:0006936)","2/129",0.136230230372323,0.208120400135066,3.17740639562912,6.33387036002479,"SLC6A8;TNNT1"
"831","regulation of primary metabolic process (GO:0080090)","2/130",0.137929359831855,0.210462609225983,3.15242346938776,6.24499379784287,"SQLE;SERPINA3"
"832","alpha-amino acid catabolic process (GO:1901606)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"IDO1"
"833","negative regulation of interleukin-1 production (GO:0032692)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"SERPINB1"
"834","negative regulation of Notch signaling pathway (GO:0045746)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"TCIM"
"835","chondroitin sulfate metabolic process (GO:0030204)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"BGN"
"836","establishment of spindle orientation (GO:0051294)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"GJA1"
"837","estrogen metabolic process (GO:0008210)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"CYP1B1"
"838","regulation of vasoconstriction (GO:0019229)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"CAV1"
"839","ion homeostasis (GO:0050801)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"RHCG"
"840","termination of RNA polymerase I transcription (GO:0006363)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"CAVIN1"
"841","microtubule polymerization (GO:0046785)","1/30",0.139709563918842,0.210644146312832,6.92128178335075,13.6223945108193,"TPPP3"
"842","cellular component assembly (GO:0022607)","3/261",0.142566906834853,0.214084588351304,2.35459122512587,4.58661153819762,"KRT14;FSCN1;FLNA"
"843","'de novo' posttranslational protein folding (GO:0051084)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"ERO1A"
"844","aminoglycan catabolic process (GO:0006026)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"SDC4"
"845","regulation of cellular senescence (GO:2000772)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"B2M"
"846","cardiac muscle cell action potential involved in contraction (GO:0086002)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"GJA1"
"847","negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"CAV1"
"848","cellular nitrogen compound biosynthetic process (GO:0044271)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"CYP1B1"
"849","cellular response to cAMP (GO:0071320)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"SLC26A6"
"850","positive regulation of leukocyte cell-cell adhesion (GO:1903039)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"CD47"
"851","positive regulation of locomotion (GO:0040017)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"CAVIN1"
"852","positive regulation of mononuclear cell migration (GO:0071677)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"CXCL10"
"853","triglyceride homeostasis (GO:0070328)","1/31",0.144017471501311,0.214084588351304,6.69023569023569,12.9644769200402,"ANGPTL4"
"854","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","4/404",0.144206954019777,0.214115243205009,2.03125,3.93352746814012,"FGFBP1;CAV2;ARPC1B;VEGFA"
"855","protein localization to plasma membrane (GO:0072659)","2/136",0.148220323777077,0.217147228420651,3.01035638135851,5.7469372202272,"FLNA;S100A10"
"856","cellular calcium ion homeostasis (GO:0006874)","2/136",0.148220323777077,0.217147228420651,3.01035638135851,5.7469372202272,"CAV2;CAV1"
"857","negative regulation of cell-matrix adhesion (GO:0001953)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"JAG1"
"858","aortic valve morphogenesis (GO:0003180)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"JAG1"
"859","regulation of cellular biosynthetic process (GO:0031326)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"CD47"
"860","positive regulation of lamellipodium organization (GO:1902745)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"FSCN1"
"861","skeletal muscle organ development (GO:0060538)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"CAV1"
"862","liver development (GO:0001889)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"ANXA1"
"863","superoxide metabolic process (GO:0006801)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"SOD2"
"864","positive regulation of receptor signaling pathway via STAT (GO:1904894)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"CYP1B1"
"865","membrane depolarization (GO:0051899)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"CAV1"
"866","transcription initiation from RNA polymerase I promoter (GO:0006361)","1/32",0.148304021933978,0.217147228420651,6.47409579667644,12.3557529781019,"CAVIN1"
"867","protein-containing complex assembly (GO:0065003)","3/267",0.149565124437066,0.218489144914976,2.30037488284911,4.37076602806576,"COL7A1;CD59;CLDN1"
"868","negative regulation of signal transduction (GO:0009968)","3/267",0.149565124437066,0.218489144914976,2.30037488284911,4.37076602806576,"TCIM;IGFBP3;CD47"
"869","actin filament bundle assembly (GO:0051017)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"FSCN1"
"870","actin filament bundle organization (GO:0061572)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"FSCN1"
"871","apoptotic cell clearance (GO:0043277)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"ANXA1"
"872","apoptotic mitochondrial changes (GO:0008637)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"SOD2"
"873","regulation of cholesterol efflux (GO:0010874)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"CAV1"
"874","regulation of sprouting angiogenesis (GO:1903670)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"VEGFA"
"875","positive regulation of cholesterol transport (GO:0032376)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"CAV1"
"876","signal transduction by p53 class mediator (GO:0072331)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"NDRG1"
"877","positive regulation of organelle organization (GO:0010638)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"ANXA1"
"878","positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"CYP1B1"
"879","primary alcohol metabolic process (GO:0034308)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"CYP1B1"
"880","muscle cell development (GO:0055001)","1/33",0.152569319997184,0.219838520177761,6.27146464646465,11.7912078898077,"VEGFA"
"881","positive regulation of response to external stimulus (GO:0032103)","2/139",0.1534237633251,0.220818764921937,2.94398927454193,5.51865948464525,"THBD;CD47"
"882","negative regulation of blood vessel endothelial cell migration (GO:0043537)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"GADD45A"
"883","regulation of activated T cell proliferation (GO:0046006)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"IDO1"
"884","regulation of cell adhesion mediated by integrin (GO:0033628)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"CYP1B1"
"885","regulation of keratinocyte differentiation (GO:0045616)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"SERPINB13"
"886","regulation of lamellipodium assembly (GO:0010591)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"FSCN1"
"887","regulation of myoblast differentiation (GO:0045661)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"IGFBP3"
"888","secondary alcohol biosynthetic process (GO:1902653)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"SQLE"
"889","positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"SMAD3"
"890","striated muscle tissue development (GO:0014706)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"CAV1"
"891","positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"CXCL10"
"892","transcription by RNA polymerase I (GO:0006360)","1/34",0.156813470025957,0.222914215238692,6.08111417202326,11.2664696999635,"CAVIN1"
"893","positive regulation of MAPK cascade (GO:0043410)","3/274",0.157867928444162,0.224161851363043,2.24015673146422,4.13532146654522,"CAV2;CCL20;VEGFA"
"894","receptor-mediated endocytosis (GO:0006898)","2/143",0.160416714470738,0.224883676301409,2.85989289332754,5.23354789527023,"CAV2;CAV1"
"895","nitrogen compound transport (GO:0071705)","2/143",0.160416714470738,0.224883676301409,2.85989289332754,5.23354789527023,"SLC6A8;RHCG"
"896","negative regulation of neurogenesis (GO:0050768)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"B2M"
"897","cellular response to amyloid-beta (GO:1904646)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"GJA1"
"898","negative regulation of Ras protein signal transduction (GO:0046580)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"ITGA3"
"899","negative regulation of T cell proliferation (GO:0042130)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"SDC4"
"900","cellular response to virus (GO:0098586)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"CXCL10"
"901","cholesterol biosynthetic process (GO:0006695)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"SQLE"
"902","regulation of protein polymerization (GO:0032271)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"TPPP3"
"903","positive regulation of cell cycle G1/S phase transition (GO:1902808)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"ANXA1"
"904","response to estrogen (GO:0043627)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"CAV1"
"905","response to exogenous dsRNA (GO:0043330)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"CAV1"
"906","positive regulation of lymphocyte activation (GO:0051251)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"CD47"
"907","semaphorin-plexin signaling pathway (GO:0071526)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"FLNA"
"908","positive regulation of reproductive process (GO:2000243)","1/35",0.161036575774195,0.224883676301409,5.90196078431373,10.7777108251808,"VEGFA"
"909","aortic valve development (GO:0003176)","1/36",0.165238740567014,0.228487157076307,5.73304473304473,10.3215669941692,"JAG1"
"910","negative regulation of fat cell differentiation (GO:0045599)","1/36",0.165238740567014,0.228487157076307,5.73304473304473,10.3215669941692,"SMAD3"
"911","regulation of cell cycle G1/S phase transition (GO:1902806)","1/36",0.165238740567014,0.228487157076307,5.73304473304473,10.3215669941692,"TCIM"
"912","cellular response to heat (GO:0034605)","1/36",0.165238740567014,0.228487157076307,5.73304473304473,10.3215669941692,"TCIM"
"913","cyclic-nucleotide-mediated signaling (GO:0019935)","1/36",0.165238740567014,0.228487157076307,5.73304473304473,10.3215669941692,"DEFB1"
"914","platelet aggregation (GO:0070527)","1/36",0.165238740567014,0.228487157076307,5.73304473304473,10.3215669941692,"FLNA"
